application_id,vehicle_year,vehicle_make,bankruptcy_ind,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,fico_score,purch_price,msrp,down_pyt,loan_term,loan_amt,ltv,tot_income,veh_mileage,used_ind
65839483,1998,TOYOTA,N,1,17,81,14,2,4385,11100,40,686,19992,18900,0,66,19187,102,2327,19000,1
65839892,1994,GEO,N,0,3,76,1,0,0,1500,0,746,6490.83,5600,1000,24,5158,92,3750,84000,1
65858539,1994,CADILLAC,N,0,15,329,5,2,7131,28580,25,666,16284,15125,0,42,15284,101,3750,58000,1
65928868,1997,FORD,N,7,13,117,,,,,0,644,16252.5,9750,0,60,7352.5,75,1043,90000,1
65929975,2000,HYUNDAI,N,0,5,42,3,2,894,1000,89,638,16209.5,13959,1559.5,60,13900,100,2622,1,0
65942921,1999,CHEVROLET,N,2,12,182,4,2,12685,26800,47,604,34419,34500,2000,63,32419,94,3916.67,5721,1
65966322,2000,TOYOTA,Y,9,24,141,4,1,91,98,93,675,12572.39,15038,0,60,15764.52,105,4257,1,0
65985435,1997,LINCOLN,N,0,6,125,,2,1302,11292,12,782,26591,22050,1900,66,23458,106,3062.5,39411,1
66011535,2000,TOYOTA,Y,3,13,191,4,3,8230,11964,69,653,29700,28112,0,60,20000,71,2496,1,0
66030115,1997,GMC,N,0,30,113,7,6,13168,45594,29,679,18114,17000,1000,60,17114,101,2500,31000,1
66057346,1998,PONTIAC,N,2,19,128,9,8,7070,10949,65,607,12900,15000,1500,60,11400,76,2166.66,62000,1
66092689,2000,FORD,Y,21,34,105,,3,6144,10800,57,620,26497.17,26235,800,60,24497.17,93,2375,1,0
66160376,1999,CHEV,N,0,21,195,4,3,1062,36176,3,778,14941.81,14350,0,66,14941.81,104,3266.67,9100,1
66165831,2000,JEEP,Y,11,19,266,3,1,4194,4650,90,638,28000,25240,6000,66,22000,87,3333.33,10,0
66172591,1999,SATURN,N,0,18,256,3,2,11206,29800,38,771,12974,13015,5000,60,7974,61,5416.67,0,0
66214080,1997,FORD,N,0,7,42,,,,,0,630,17000,18925,0,60,17000,90,4514,27400,1
66294298,1996,CHEVY,N,0,17,92,3,1,2253,11200,20,721,17320.75,18275,0,60,17320.75,95,2423.33,33456,1
66318523,1993,DODGE,N,0,21,63,8,5,16753,21241,79,601,7031.35,5000,2031.35,42,5000,100,5085,58500,1
66329222,1999,FORD,N,2,22,137,3,2,2555,31127,8,635,16753,17665,3000,60,11753,67,5516.67,1,0
66330098,2000,CHEVROLET,N,0,8,81,,0,0,1200,0,766,16307,16995,4500,66,11807,69,1666.67,1,0
66413731,1996,NISSAN,N,2,20,138,6,4,3842,15432,25,746,7800,7500,0,60,7800,104,3996,48000,1
66414091,2000,DODGE,N,1,11,257,7,5,7591,16253,47,696,25249.24,26760,5000,66,19358,72,0,1,0
66472538,1999,HONDA,N,10,17,149,3,1,2773,3500,79,591,20873,17725,5281,60,15592,88,4447,20000,1
66502402,1993,TOYOTA,N,11,23,306,5,1,110,300,37,639,6850,5850,1150,36,5200,89,1800,78575,1
66519786,1997,JEEP,N,1,19,101,5,2,406,8300,5,687,19595,18900,0,60,18734.08,99,5550,44000,1
66527217,1999,FORD,N,0,23,131,3,1,2612,21982,12,778,22445,20000,7000,60,15445,77,966.67,26000,1
66528071,2000,PONTIAC,N,1,11,52,4,1,3621,14400,25,710,27400,28410,0,60,27400,96,2600,1,0
66531948,1995,TOYOTA,N,2,8,49,3,2,476,2400,20,562,8215,11000,0,48,7815,71,2500,85856,1
66555652,2000,DODGE,N,0,22,270,3,2,800,26697,3,771,19529.36,19275,9529.36,48,6000,31,3000,1,0
66561260,1998,FORD,N,1,20,94,4,1,820,12500,7,603,24020.8,22600,0,66,22520.8,100,2250,32000,1
66580076,2000,FORD,N,6,40,292,8,4,2923,13831,21,698,41129.45,46048,0,60,41129.45,89,12500,1,0
66633369,0,,N,0,42,412,11,6,12065,44679,27,716,12100,12799,1000,60,11100,87,7900,0,0
66634578,1998,DODGE,N,2,14,55,4,1,3288,3350,98,580,20020,20000,0,66,19520,98,4500,25000,1
66710925,2000,SUBARU,N,1,18,169,2,1,8879,36800,24,678,23554.12,24471,0,72,23554.12,96,4666,1,0
66711930,1995,FORD,N,2,41,195,8,4,18115,22003,82,614,9374.14,8800,0,48,5074.14,58,6250,83811,1
66726659,1997,GMC,N,4,9,68,5,3,3058,5125,60,602,20301,18625,200,60,18500,99,2916.67,16000,1
66748602,1996,CHEVY,,,,,,,,,0,,9022,9400,0,60,9022,96,3921.66,58020,1
66766783,1995,FORD,N,4,11,29,6,1,67,300,22,631,13378,11000,1000,54,11378,103,5026.66,54359,1
66788487,2000,NISSAN,N,0,9,49,5,4,3776,6757,56,638,22097,22097,2297,60,19800,90,1833.33,20,0
66800118,1999,CHEVY,N,7,21,121,7,5,5210,4118,127,642,36918,33779,4500,66,32418,96,5933.33,4000,0
66835262,2000,FORD,Y,6,33,205,4,1,40,40,100,656,25603,25240,0,66,23843,94,3250,1,0
66837194,1999,CHEVY,Y,3,7,36,5,3,3794,4430,86,562,26494,26000,3000,60,21494,83,2916.67,1,0
66852250,1994,FORD,N,0,14,97,4,2,10966,19800,55,737,14511,12900,0,60,12446.62,96,3000,5000,1
66891508,1999,FORD,N,0,3,25,,1,1018,2048,50,666,21569,18900,1515.53,60,18900,100,3400,28000,1
66892562,1995,HONDA,N,5,28,169,11,6,18494,31200,59,682,6418,8950,0,54,6418,72,4600,76275,1
66892911,1993,LINCOLN,N,0,18,160,7,2,5103,14163,36,788,14099,11000,2500,42,11599,105,6400,36463,1
66893732,1999,JEEP,N,0,29,118,4,1,646,29000,2,763,20995,21000,10400,66,10595,50,3750,21542,1
66919916,0,,N,3,21,66,6,3,353,1905,19,690,7500,0,0,60,7500,100,16000,0,0
66943969,1999,DODGE,N,0,12,29,8,4,6466,13181,49,645,24002.56,24690,0,66,21202.56,86,1550,1,0
66944637,0,,N,0,24,145,6,2,21912,21100,104,637,6000,5399,700,60,5300,98,6400,0,0
66989921,2000,TOYOTA,N,3,26,114,5,3,13721,31019,44,644,24115,22067,4573,66,22067,100,2000,1,0
67015994,2000,TOYOTA,N,1,39,102,20,9,27407,65600,42,629,10218,15378,0,60,10218,66,3916.67,1,0
67065028,2000,LAND ROVER,N,4,21,104,4,3,5997,48602,12,724,43458.45,44000,0,60,43458.45,99,11383.34,1,0
67084811,0,,N,0,9,50,4,2,809,2300,35,701,6721.4,7299,0,60,6721.4,92,3000,0,0
67134313,1999,GMC,N,0,31,238,6,4,12477,39844,31,740,24000,20000,0,66,24000,120,7083.33,21000,1
67151319,1999,OLDSMOBILE,N,1,49,101,3,1,300,16251,2,699,18300,18500,0,60,18300,99,1900,14000,1
67169779,1997,CHEVY,N,0,1,7,,,,,0,638,24000,20000,0,60,15000,75,2025,35000,1
67170954,2000,DODGE,N,0,11,309,4,3,1187,21700,5,796,30600,35500,0,36,30600,86,4200,1,0
67195653,1997,AUDI,N,0,17,161,5,5,19575,27846,70,707,30000,23000,0,60,30000,130,16583.34,37000,1
67245363,1992,BUICK,N,1,61,199,16,10,48011,51404,93,650,7455,7500,0,48,7455,99,6000,70000,1
67246081,1996,NISSAN,N,0,48,230,19,14,23698,54870,43,686,17480,17575,0,60,17480,99,9166.67,60000,1
67297459,1999,DODGE,N,2,12,62,3,2,1256,3068,41,611,18622.7,18600,0,66,18197.7,98,4300,26933,1
67303371,2000,CHEVY,N,0,1,15,,1,75,1200,6,693,15699,16194,0,60,15699,97,1516.66,1,0
67307820,1995,PONT,N,0,6,76,6,1,792,1604,49,683,6563,6800,1563,48,5000,74,500,58000,1
67353385,1998,BUICK,N,5,14,116,5,3,8687,22800,38,669,17850,16300,1500,66,16300,100,1700,25136,1
67372627,2000,PONT,N,0,11,153,2,1,394,1162,34,752,21819.51,30885,0,72,21819.51,71,5500,54,0
67378851,0,,N,0,8,102,3,2,2228,15100,15,747,6835,6799,4000,60,2835,42,2416.67,0,0
67378969,0,,N,1,26,82,5,2,1597,18677,9,657,4461,7549,0,60,4461,59,4600,0,0
67407992,2000,DODGE,N,13,38,137,19,7,13247,11081,120,670,21848,24090,1500,60,20348,84,5583.33,1,0
67443690,1997,PONTIAC,N,0,15,64,7,6,10776,16988,63,658,20500,19225,2000,60,18500,96,2500,41000,1
67451012,2000,DODGE,N,1,31,199,4,2,27697,44800,62,705,16000,15100,0,66,16000,106,3200,12000,0
67467872,2000,GMC,Y,20,39,80,6,4,2455,4184,59,630,30399.36,29854,0,60,30399.36,102,7033.33,1,0
67480928,2000,OLDS,N,0,2,106,,,9998,9998,100,727,21500,22925,1300,36,20200,88,2000,1,0
67515147,0,,N,4,32,267,16,9,20312,21479,95,652,7363.95,0,0,60,7363.95,100,4166.67,0,0
67530080,1999,CHEVROLET,N,2,22,111,5,2,7,10300,0,663,15300,15300,0,60,15300,100,2750,34000,1
67560380,0,,N,2,18,84,5,3,5236,7050,74,561,13580,13997,1800,60,11780,84,6000,0,0
67610101,1997,PONTIAC,N,0,4,106,,2,4338,9000,48,709,10462,11225,0,60,10462,93,1416.67,55000,1
67618524,1999,ACURA,N,2,47,247,12,9,38100,65091,59,664,25200,25000,0,66,25200,101,10000,1,1
67631670,1999,CHEVY,N,3,16,108,4,3,4973,5969,83,658,26815,36950,0,66,26815,73,2666.67,211,1
67636605,1999,PLYMOUTH,N,0,1,16,,,,,0,664,13300,10500,1800,60,10500,100,2560,19000,1
67651127,2000,FORD,N,3,25,266,3,1,2891,6987,41,699,21640,21040,0,66,20640,98,3500,1,0
67651703,2000,CHEVY,N,0,1,14,,,,,0,684,16172,15660,1750,66,14422,92,1520,1,0
67674712,1997,FORD,N,5,21,367,5,3,6918,8664,80,639,31721,27950,4000,60,27721,99,7000,50843,1
67707291,1993,HONDA,N,0,4,47,5,1,2116,0,0,695,6000,5575,1000,48,5000,90,3083.37,93000,1
67794713,1995,CHEVY,N,2,31,225,12,4,7586,44103,17,494,7562,7500,1000,48,6562,87,13333.33,47000,1
67795865,1999,FORD,N,5,8,47,4,3,1443,4700,31,579,11587,11600,2520,60,9067,78,2200,19901,1
67814672,1998,CHEVY,,,,,,,,,0,,12900,11650,200,60,11650,100,1200,14102,1
67830714,1998,MERCURY,N,0,29,83,7,2,7261,16999,43,696,13311,11500,0,66,13311,116,4583.33,27000,1
67851879,1997,GEO,Y,1,5,16,4,3,675,1000,68,638,6306,6000,856,60,5400,90,3550,45000,1
67856834,1998,FORD,N,6,7,55,2,1,470,825,57,638,20615,19775,2300,66,17115,87,2700,42353,1
67865462,1998,GMC,N,0,23,150,3,1,4376,18500,24,756,18428,19000,0,48,18428,97,3083.33,30000,1
67871954,2000,TOYOTA,N,1,12,242,2,0,0,26230,0,688,27489,27752,1000,72,26489,95,2360,0,0
67877700,1994,DODGE,N,0,2,59,,1,6,500,1,681,5000,5400,0,36,5000,93,2500,40000,1
67951370,1997,BUICK,N,0,14,67,5,4,7730,8000,97,650,13774,12700,1000,60,12774,101,3333.33,43000,1
67993446,2000,VW,N,0,7,18,5,3,1610,3984,40,612,17425,17425,0,48,17425,100,3000,1,0
67994108,2000,LEXUS,N,0,47,246,5,4,15520,91200,17,754,39500,35000,0,36,39500,113,18000,1,0
68018712,1997,CHEVY,N,0,18,137,4,3,14036,34258,41,740,12500,12500,0,60,12500,100,5000,41,1
68053542,1995,HONDA,N,0,9,23,6,4,3548,5621,63,599,6500,8575,500,48,6000,70,1442.13,76263,1
68088541,2000,VW,N,0,31,76,11,6,6663,47115,14,717,20086,20670,0,60,20086,97,2000,1,0
68095121,1999,NISSAN,N,0,2,9,,2,1990,3000,66,625,27926,31000,6500,60,21426,69,3000,1,0
68097364,2000,NISSAN,Y,16,43,397,8,6,36339,45932,79,656,29781,29781,1981,66,27800,93,10416.67,108,0
68103121,1998,SATURN,N,1,4,45,4,2,923,3840,24,652,14230,14000,0,48,14230,102,6208.34,14000,1
68103711,1995,DODGE,Y,5,14,70,5,1,89,250,36,641,10342,10550,0,48,10342,98,4166.67,83000,1
68104772,2000,MITSUBISHI,N,5,9,116,2,0,0,1500,0,668,18077,19482,0,48,18077,93,2500,1,0
68167394,1998,CHEVY,N,5,9,113,3,1,2018,2450,82,591,21995,22500,4500,60,17495,78,4708.33,6,1
68219222,1995,CHEVY,N,4,5,93,3,2,2672,5913,45,660,15914,15000,0,54,13914,93,3250,57000,1
68220765,1999,FORD,N,,,,,,,,0,,15900,14500,1700,66,14200,98,5000,13992,1
68228916,1996,TOYOTA,N,0,23,129,5,3,3958,31929,12,760,15000,12000,3000,36,12000,100,6666.67,35000,1
68312358,2000,DODGE,N,0,11,423,4,0,0,1423,0,776,15900,15980,0,66,15900,99,3300,1,0
68328604,1998,FORD,N,0,34,244,14,10,11904,60500,20,733,14000,12975,0,60,14000,108,3500,27790,1
68337157,1997,GMC,N,0,7,51,2,1,1225,1700,72,754,23795,20800,1000,60,19704,95,2028,41000,1
68361313,2000,CHEVROLET,N,1,29,183,14,10,48893,49992,98,643,36397,41092,0,48,36397,89,17083.33,1,0
68363036,1998,FORD,N,9,19,143,4,1,434,19551,2,586,23000,25750,0,60,23000,89,4100,30110,1
68363923,0,,N,1,6,323,3,1,3857,4500,86,620,5500,0,300,60,5200,95,4000,0,0
68368531,1998,FOND,N,0,12,38,9,8,5341,8311,64,694,15461.75,12400,1570.32,60,13550,109,1200,34456,1
68378803,1999,PONTIAC,N,4,12,139,4,1,956,1376,69,612,13860,14575,3860,60,10000,69,3500,26000,1
68413946,1997,JEEP,N,1,13,55,7,6,6654,10655,62,591,19675,19100,1000,60,18675,98,5173,62000,1
68428421,2000,VW,N,6,30,362,14,6,23442,19055,123,656,24360,24920,5000,48,19360,78,6875,25000,0
68465590,1996,OLDSMOBILE,Y,12,16,86,2,1,778,1000,78,636,11286.95,10400,1986.95,54,9300,89,2500,65000,1
68504738,0,,N,0,28,444,6,1,75,11300,1,663,8000,7999,2000,60,6000,75,7600,0,0
68504953,2000,CHRY,N,1,5,66,3,1,1788,1788,100,653,21459.57,22691,0,60,21459.57,95,2236,36,0
68541355,2000,MISTSU,N,0,5,36,4,3,1518,2510,60,682,20330.61,21182,0,36,20330.61,96,1875,1,0
68568472,1997,GMC,N,0,19,127,3,2,1985,19076,10,765,20803,17500,0,60,16265,93,2400,44130,1
68569096,2000,DODGE,Y,10,62,176,13,8,5444,27000,20,698,28754,26000,0,72,28754,111,6200,1,0
68612794,1998,FORD,N,0,28,129,,1,2104,2500,84,712,9899.45,10000,0,60,9399.45,94,1700,21000,1
68634168,1997,PLY,N,10,25,180,5,3,2861,4842,59,621,6238.5,6450,500,54,5738.5,89,600,52885,1
68662527,1995,FORD,N,0,7,38,,4,1286,7100,18,727,10443.32,8800,0,48,6243.32,71,2000,63360,1
68663345,2000,SATURN,N,2,8,105,4,3,4242,4750,89,644,17765,16985,0,60,16365,96,2875,1,0
68670115,1995,DODGE,N,1,13,415,4,3,5563,15771,35,706,16261,13350,0,54,15261,114,2916.67,53790,1
68690930,1999,OLDS,N,3,6,154,,1,567,1100,52,605,13421.5,13000,2000,54,11421.5,88,3500,19229,1
68721100,1994,BUICK,N,0,6,141,,1,579,2500,23,791,8415,5900,0,36,6415,109,2292.98,54000,1
68772461,1999,PONTIAC,N,1,8,85,3,1,2484,2500,99,693,20687,20050,1500,66,19187,96,5300,9000,1
68789617,1998,CHEVY,N,0,1,15,,1,344,500,69,649,8500,10300,0,60,8500,83,1541.67,34000,1
68800504,1999,HONDA,N,0,72,267,17,12,60024,111348,54,661,13800,15000,0,60,13800,92,12500,10,1
68821155,2000,DODGE,N,2,6,39,,4,3433,4443,77,592,11000,10300,5000,60,6000,58,1408.33,330,0
68852940,2000,FORD,N,6,38,184,14,9,14152,23168,61,558,30865,31835,0,48,30865,97,9000,1,0
68874527,2000,GMC,N,0,14,172,,2,68,14720,0,737,24300,24266,6900,60,17400,72,3900,1,0
68897816,2000,KIA,N,1,6,123,3,2,377,1400,27,538,12400,12500,3500,60,8900,71,3433.33,1,0
68931616,1998,CHEVY,N,1,42,165,16,10,42987,88272,49,717,16710,13000,1000,66,14705,113,4967.5,23000,1
68973948,2000,CHEVROLET,N,0,1,7,,,,,0,724,40515.44,29398,2315.44,60,38200,130,6800,0,0
69040761,2000,KIA,Y,2,23,138,6,4,3150,3769,84,686,22400,20389,0,72,22400,110,4529,17,0
69045672,2000,MERCURY,N,1,27,163,6,1,19639,21100,93,656,22088,19630,0,66,18862,96,4500,6,0
69059674,1997,FORD,N,1,3,101,,,9998,0,0,638,23877,22900,1000,54,22877,100,3333.33,25225,1
69061702,1998,CADILLAC,N,4,39,150,6,3,11672,19141,61,641,31400,29400,15000,60,16400,56,6666.67,14,1
69084979,1999,HONDA,N,0,17,88,3,1,1446,18600,8,766,15500,12515,500,66,15000,120,3000,1,0
69101521,0,,N,0,1,12,,0,0,1500,0,771,6899,0,1000,60,5899,86,0,0,0
69119087,1998,TOYOTA,N,1,5,89,,,9998,9998,100,696,19825.5,18200,200,60,17919.34,98,1720.48,30135,1
69158283,1997,CHEVY,N,2,13,142,4,3,5702,24205,24,715,18900,16000,0,60,16900,106,2666.67,29000,1
69216850,2000,CHEVY,N,1,17,286,6,5,25597,56500,45,717,27465,26000,0,60,27465,106,4166.67,1,0
69270957,1997,CHEVY,N,2,17,165,6,1,3232,3300,98,642,21392,18375,3000,60,18328,100,4350,22404,1
69335457,2000,TOYOTA,N,0,5,66,,0,0,600,0,738,29884,25779,0,60,29884,116,2800,1,0
69356789,2000,TOYOTA,N,3,20,113,9,5,5830,13490,43,641,14900,13204,0,66,12650,96,5666.67,1,0
69365435,2000,DODGE,N,0,6,43,,,,,0,688,27500,32000,0,36,27500,86,8333,1,1
69365676,1996,HONDA,N,1,16,70,6,3,1792,9080,20,689,12031.43,12450,0,60,10531.43,85,2249,35000,1
69380300,1993,CADILLAC,N,3,26,103,7,2,4442,4739,94,670,16651,13300,0,42,14549,109,2820,24,1
69392594,2000,JEEP,N,2,12,68,6,5,8462,10983,77,549,16129,16620,1000,66,15129,91,3000,1,0
69432308,1994,FORD,Y,1,10,51,7,4,1868,2033,92,662,14995,11275,4995,36,10000,89,5333.33,76450,1
69435036,1997,CHRYSLER,N,1,31,480,7,5,4779,76010,6,710,18054,18500,0,12,18054,98,,50818,1
69447670,1995,JEEP,N,4,10,62,4,2,1391,1400,99,573,15750,17000,1000,48,14750,87,2598.66,75000,1
69457687,2000,HYUNDAI,N,0,19,293,,5,2056,38429,5,800,15600,14004,700,60,13800,99,5100,1,0
69470802,1996,CHEVY,N,2,6,52,3,2,1259,600,210,604,6793,7250,0,54,6793,94,800,40000,1
69479471,2000,HONDA,N,3,18,116,5,2,10544,18500,57,638,20800,21000,0,60,19700,94,7083.33,1,0
69493352,1996,OLDSMOBILE,N,1,12,70,8,3,1606,4710,34,633,13497,12325,0,60,11526,94,1700,38640,1
69505354,1996,MERCURY,N,0,30,148,12,8,13001,28329,46,611,8325,8325,0,60,8325,100,3250,60000,1
69530629,1997,JEEP,N,0,2,47,2,1,4148,5500,75,689,16851,15125,0,60,16829,111,1516.67,69000,1
69545817,2000,CHRYSLER,N,1,15,209,10,5,8195,9200,89,619,19388,18570,0,60,18368,99,3700,20,0
69553731,1997,NISSAN,N,2,13,130,5,4,12869,17247,75,665,17753,17975,0,60,17753,99,4000,36935,1
69559518,1996,OLDSMOBILE,N,0,5,10,,2,1044,1960,53,587,15339,10050,6339,54,9000,90,1740,69754,1
69572364,0,,N,0,25,301,11,8,26224,36800,71,719,17598.89,0,2000,72,15598.89,89,5500,0,0
69586868,2000,DODGE,N,0,37,174,10,6,32071,32335,99,630,28426.25,32145,500,60,27926.25,87,4166.67,1,0
69589190,1997,DODGE,N,6,17,111,6,3,1903,2700,70,617,15917,17200,500,60,14904,87,2280,36368,1
69589289,1996,PONTIAC,N,0,3,63,2,1,1092,3800,29,636,9523,9750,0,54,9523,98,2253.33,53215,1
69610253,1997,GMC,N,1,17,188,,,,,0,624,24000,26700,0,60,24000,90,13333.33,57421,1
69681024,1998,FORD,N,2,8,147,3,2,984,1031,95,653,15500,12425,3100,60,12400,100,592,35580,1
69690420,1995,PONTIAC,N,0,4,126,5,2,2483,2300,108,687,5580,6500,0,54,5580,86,3009,80000,1
69718988,2000,DODGE,N,0,16,104,8,1,4538,21200,21,765,15000,17040,0,66,15000,88,2200,15000,1
69733074,1998,FORD,N,6,19,93,,2,983,1217,81,631,26000,26000,2000,60,26000,100,7141.67,22010,1
69754178,1998,FORD,N,3,26,97,5,2,356,12500,3,698,24618.36,20300,2318.36,48,22300,110,5083.34,28375,1
69791649,0,,N,0,28,131,6,2,9318,55021,17,726,6000,0,0,60,6000,100,7200,0,0
69800114,1999,CHEVY,N,5,9,94,,,,,0,634,15485,15476,1500,60,13985,90,2433.17,1,0
69820460,1998,DODGE,N,1,9,52,4,3,3979,3340,119,660,13120,12400,820,60,12300,99,3006,28000,1
69847267,1999,OLDS,N,0,9,32,2,1,4650,6000,78,669,22207,25320,3500,60,18707,74,5416.67,100,1
69900970,1999,HYUNDAI,Y,13,19,203,,,9998,0,0,679,10770.45,10229,750,60,10020.45,98,3200,25,0
69928969,2000,HYUNDAI,N,0,5,14,,,,,0,622,15950,15950,750,60,14200,89,2552,27,0
69929644,1999,ISUZU,N,1,9,70,6,1,2328,2400,97,606,26200,28143,0,60,26200,93,11416.67,10,1
69932201,1999,FORD,N,1,19,220,2,1,978,34100,3,705,25209,17000,5209,60,20000,118,1900,17000,1
69973334,1995,MERCEDES,N,0,29,352,4,2,211,67784,0,783,45096,45325,0,60,45096,99,10000,90000,1
70083667,0,,N,0,17,146,2,1,1480,1000,148,775,7000,6999,3000,60,4000,57,6000,0,0
70096634,1998,PONT,N,0,5,25,3,2,371,5500,7,728,12173,12500,575,60,11598,93,3000,31674,1
70107640,1997,PONT,N,0,16,129,6,3,3428,9437,36,733,13875.95,10625,0,66,13875.95,131,1600,34100,1
70133314,1997,PONTIAC,,0,1,4,,0,0,500,0,,9936.53,9850,500,60,9436.53,96,1200,31974,1
70134080,1999,FORD,N,4,20,281,7,4,8591,14181,61,647,27040,28780,2500,72,24540,85,4000,1,0
70176269,1999,FORD,N,0,18,141,5,4,6165,36300,17,759,15230,15500,5290,66,9940,64,2000,3513,1
70177591,1999,GMC,N,0,4,44,3,1,276,1300,21,701,39300,39900,5000,60,34300,86,2750,10,1
70185273,1995,FORD,N,0,12,124,,7,9226,10457,88,638,12685.5,11050,1000,60,11685.5,106,2900,52657,1
70206814,1999,FORD,N,1,20,343,3,2,7138,16538,43,606,24000,20000,4900,60,19100,96,4000,20000,1
70209215,2000,CHEVROLET,N,2,5,50,3,2,2993,3000,100,655,21212.94,20945,0,60,21212.94,101,2583.33,50,0
70217891,1997,CHRYSLER,N,6,13,147,,,9998,9998,100,683,13591,13225,500,60,13091,99,2600,26000,1
70218977,1999,DODGE,N,4,11,254,3,2,1875,5000,38,686,26550,29500,5000,36,21550,73,8383.34,455,0
70221289,1992,FORD,N,0,13,103,2,1,192,45400,0,751,4317,3500,0,36,3317,95,1839,196000,1
70238980,1998,DODGE,N,6,12,42,7,6,2936,4215,70,635,13500,9600,4860,60,8640,90,2850,21000,1
70239453,2000,CHEVY,Y,6,27,168,4,2,762,856,89,665,18483,18420,1500,66,16983,92,3116.67,1,0
70312171,1998,BUICK,N,2,7,56,4,2,881,3800,23,747,13889.26,15225,0,66,13889.26,91,3800,42995,1
70408558,2000,JEEP,N,4,9,115,6,2,2305,2787,83,678,22069,21950,0,60,21069,96,2000,10,0
70428837,2000,DODGE,N,4,14,122,4,1,324,324,100,608,14896.77,14600,0,60,12896.77,88,4583.73,12,0
70495654,1997,FORD,N,0,10,29,7,3,8357,12568,66,740,17953,15475,488,60,16765,108,3500,44286,1
70496501,1993,BUICK,N,0,17,264,6,5,15778,12991,121,695,8800,7925,0,42,8300,105,2250,75,1
70527119,1999,MAZDA,N,0,9,160,2,1,825,7300,11,771,15173.83,16075,5000,60,10173.83,63,3166.67,10,1
70591655,1996,PONTIAC,N,3,20,325,,,9998,0,0,764,16282,12800,0,60,14897,116,1313,48206,1
70593286,1996,NISSAN,,,,,,,,,0,,10250,10350,0,54,10250,99,17428,17000,1
70593988,1999,FORD,N,1,24,268,6,5,11211,24571,46,639,22796.28,22170,0,60,22024.46,99,2300,0,0
70633746,2000,XXX,N,0,12,154,6,4,10766,6350,170,642,31900,23880,8020,63,23880,100,3300,1,0
70636745,2000,KIA,N,6,33,258,11,7,17873,17267,104,690,22290,21025,2500,72,21457,102,5400,1,0
70677104,1998,KIA,N,8,26,135,4,1,155,879,18,627,10920,11650,5920,36,5000,43,3083.33,33478,1
70685587,0,,N,0,12,165,4,2,338,20061,2,767,5200,5490,0,60,5200,95,4200,0,0
70690163,1996,DODGE,N,1,25,160,8,4,4673,4933,95,674,14628,13375,1000,60,13628,102,6283.34,46000,1
70757062,1995,FORD,N,0,36,172,7,6,14134,66265,21,671,13950,13100,1950,36,12000,92,7750,133400,1
70834021,1995,GEO,N,0,30,166,7,4,16608,51700,32,741,9886,7000,0,54,8111,116,5250,58000,1
70846785,1999,CHEVY,N,0,25,173,5,2,73,75452,0,777,30559.7,30000,0,66,28439.7,95,1811.67,24000,1
70880389,2000,TOYOTA,N,0,31,242,4,2,588,73577,1,823,20840,21413,340,48,20500,96,1399,1,0
70898381,1994,CHEVROLET,N,0,6,33,4,2,2453,3100,79,713,5354,5000,1354,48,4000,80,3800,80650,1
70936206,1996,GEO,N,0,7,39,,1,308,4700,7,702,8386,8550,3086,60,5300,62,2200,49964,1
70940331,2000,CHEVY,N,2,20,235,7,1,150,3600,4,669,25850,23200,2650,60,23200,100,2308.33,1,0
71039439,1998,JEEP,N,0,29,290,8,7,13772,54000,26,744,19900,17000,2000,66,17900,105,4000,29000,1
71043859,1995,DODGE,N,0,6,103,2,1,382,500,76,726,15633,11750,3000,60,13004,111,1500,48000,1
71080410,1995,JEEP,N,3,31,182,7,5,11896,36600,33,692,16000,14825,0,54,10500,71,4333.33,49000,1
71102118,1996,SUBA,N,0,25,380,10,4,9922,25157,39,673,16159,16000,100,60,16059,100,6250,52000,1
71133042,1999,TOYOTA,N,0,8,89,2,1,3610,12000,30,769,23084.47,23000,0,45,23084.47,100,1408.33,9408,1
71141723,2000,DODGE,N,0,18,291,3,2,7719,25980,30,754,27038.49,28720,1801.33,60,25237.16,88,7100,20,0
71148191,1997,PONTIAC,N,2,27,189,5,2,676,15456,4,713,11124,12000,0,66,11124,93,3333.33,33000,1
71149735,2000,DODGE,N,4,16,115,7,4,16186,36420,44,667,30318,32335,0,48,30318,94,6166.67,1,0
71157282,2000,TOYOTA,,,,,,,,,0,,20800,19800,2000,60,17800,90,916.67,1,0
71157910,1994,FORD,N,0,2,9,,2,1364,1625,84,626,7673.76,11425,0,42,7673.76,67,2750,75974,1
71183793,1999,TOYOTA,N,3,6,29,3,2,958,800,120,615,23673,24793,1473,60,22200,90,2400,10,1
71207088,1997,MITS,N,5,18,197,4,2,306,994,31,642,14785.25,13125,2000,54,12785.25,97,2800,40941,1
71258756,1997,DODGE,N,0,16,88,6,3,2318,3900,59,721,21584,221575,0,60,20994,9,1600,61620,1
71261571,1999,OLDS,N,0,6,42,4,3,2968,3293,90,632,12800,13000,0,60,12800,98,1916.67,31000,1
71283882,1999,CHRYSLER,N,3,37,202,11,9,14329,77689,18,710,16043,16000,0,60,16043,100,4000,12000,1
71324267,0,,N,3,16,146,3,1,129,243,53,706,6825,5700,1500,60,5325,93,4000,0,0
71331341,1999,CADILLAC,N,3,9,64,,1,21,17872,0,688,30510,31450,0,60,30510,97,14166.67,2944,1
